split,task,seed,controller,mean_compute_us,tracking_rmse,mean_regret,mean_cost,hard_violations,mean_recovery_steps,recovery_censored,recovery_events,recovery_fraction,recall_regret,reacquisition_regret,effect_discrimination,effect_target_correlation,mean_node_homogeneity,mean_temporal_action_cosine,external_pass
heldout,switching_memory,1019,memory_shuffle,373.0641041666667,0.1760023027211935,0.03097381585317736,13.492724390495745,0,1.5,1,5,0.8,0.16951451130688255,0.0053983655946279714,0.4294823527125069,0.8004686784295606,0.95934727900423,0.9845436968166494,False
heldout,switching_memory,1020,memory_shuffle,355.55821875,0.1803410211468879,0.03251992980821891,12.736263813957228,0,0.75,1,5,0.8,0.1843579792970782,0.004263007105635461,0.4388241282805754,0.79725155821418,0.9608497595671461,0.9853977816003116,False
heldout,switching_memory,1021,memory_shuffle,386.1922083333333,0.15840726994558912,0.025089813017762207,13.436353353914306,0,1.0,1,5,0.8,0.1379251242699137,0.00401226028681383,0.4541142211174409,0.8395104093755357,0.9665642730427365,0.9836808274940699,False
heldout,switching_memory,1022,memory_shuffle,462.1449375,0.16500108977450936,0.02722239173253446,12.657183364050487,0,1.25,1,5,0.8,0.148137721606625,0.005939338733616234,0.4454240517690064,0.8254398595983645,0.9618439564085611,0.9823980258004682,False
heldout,switching_memory,1023,memory_shuffle,391.14957291666667,0.05666067423526764,0.0032075100375722164,13.108232640784172,0,0.8,0,5,1.0,0.012788844871726258,0.00010102309427976589,0.5294149521179325,0.9822349386418769,0.9656546491196142,0.9867899731739261,True
heldout,switching_memory,1024,memory_shuffle,413.3168854166667,0.15321214986919307,0.023471130866713024,11.967767576293832,0,0.75,1,5,0.8,0.13154912829080878,0.0031858693121535196,0.468182496936403,0.8481817696849573,0.9649092636410889,0.9845900330055062,False
heldout,switching_memory,1025,memory_shuffle,342.7085104166667,0.1497519147090004,0.022422624703546376,14.213467214145266,0,0.75,1,5,0.8,0.12303192017560922,0.003070759100228977,0.47172585892862967,0.8573004153126669,0.9621692587678924,0.9872810265111694,False
heldout,switching_memory,1026,memory_shuffle,350.10020833333334,0.1384618294494288,0.019168555167951164,14.27340814016497,0,0.5,1,5,0.8,0.10568300912762715,0.002667510837220061,0.47698011910871063,0.8774622636430418,0.973687487770951,0.9859697362990579,False
heldout,switching_memory,1027,memory_shuffle,308.2869270833333,0.1437835251766902,0.0206705947029641,11.805224070561229,0,0.5,1,5,0.8,0.11718893006227679,0.0021549374619354088,0.4770445105958522,0.8670750800479423,0.9657813697804981,0.9887594850468386,False
heldout,switching_memory,1028,memory_shuffle,306.5797708333333,0.15849206532853924,0.025116852013552904,12.410812006403036,0,1.25,1,5,0.8,0.1369000810620759,0.004841618489048411,0.4531469181264434,0.8388687051699091,0.9667984212953266,0.9834550902139733,False
heldout,switching_memory,1029,memory_shuffle,331.91584375,0.05668926045379825,0.0032105588450389,13.496099082055972,0,0.8,0,5,1.0,0.011954301124637742,9.793729994987851e-05,0.5300431100437669,0.9820925707749962,0.9681462894658533,0.9884114929535418,True
heldout,switching_memory,1030,memory_shuffle,311.3088020833333,0.16209282732732191,0.026271002643358705,13.2738092517435,0,0.75,1,5,0.8,0.14850960868084173,0.0031331870276193052,0.457170823125562,0.833137699679772,0.965866089260607,0.9867460040677491,False
development,gain_resource_shift,101,workspace_shuffle,382.55759375,0.29450426400516455,0.06111597764369913,10.517021702810853,0,3.0,2,5,0.6,,,0.34651560474309834,0.6915475537862686,0.969454376562641,0.768086374622363,False
development,gain_resource_shift,102,workspace_shuffle,364.7468020833333,0.30343516479604843,0.06505156263072193,10.871151884474623,0,1.0,3,5,0.4,,,0.34585392843841445,0.6855593085602847,0.9753591351732833,0.7337072834162899,False
development,gain_resource_shift,103,workspace_shuffle,406.8494375,0.26727206768005723,0.051572234742536714,8.696053428349588,0,3.5,1,5,0.8,,,0.3348125243735274,0.7240808348309236,0.9694535993901585,0.7212411313521925,False
development,gain_resource_shift,104,workspace_shuffle,364.6009583333333,0.2655094915819386,0.049500542828835974,9.114149315703452,0,4.75,1,5,0.8,,,0.3405772473851015,0.7173263733289399,0.9752375141764494,0.7558858197529169,False
development,gain_resource_shift,105,workspace_shuffle,366.72525,0.28264939547148615,0.05266282509110676,10.605772759295629,0,4.0,2,5,0.6,,,0.34768590732798427,0.6930553658105543,0.9738069165058659,0.7169813232216166,False
development,switching_memory,101,workspace_shuffle,351.0231875,0.06570408712716298,0.0043139519682879384,13.731064613173944,0,0.8,0,5,1.0,0.012531581832832438,0.0001031106731941806,0.5497488695903439,0.9788715178587155,0.9637723810144365,0.9849457489776434,True
development,switching_memory,102,workspace_shuffle,314.9980625,0.05675340233201555,0.0032181979571557413,10.725980207917601,0,0.8,0,5,1.0,0.011042853873679002,7.898731374533292e-05,0.553941699488168,0.9831979504070975,0.9673565413382622,0.9852513344341234,True
development,switching_memory,103,workspace_shuffle,401.7005520833333,0.06389407218477662,0.004079627070163817,13.361426676007445,0,1.0,0,5,1.0,0.014273352320981206,9.922096501007481e-05,0.5517419381463304,0.9795791602578965,0.9589177552496994,0.9858829006401888,True
development,switching_memory,104,workspace_shuffle,375.5749479166667,0.06427643248062313,0.004128477628685705,13.514028666271477,0,1.2,0,5,1.0,0.01591223509008916,0.00014012707669810068,0.5520579902082081,0.9794639373203111,0.9598744142955095,0.9865290763105331,False
development,switching_memory,105,workspace_shuffle,390.63265625,0.05820524629086047,0.003384916735682785,14.113444658062997,0,0.8,0,5,1.0,0.013190289663960327,0.0003623333678839123,0.5526384659444552,0.984486715229256,0.9676256700133302,0.9870615042864807,True
heldout,gain_resource_shift,1001,workspace_shuffle,410.72295833333334,0.3018952787797371,0.07317150485449968,8.772026661224926,0,1.5,3,5,0.4,,,0.3072287985026136,0.6745423611240479,0.9728510265624738,0.7285565246342658,False
heldout,gain_resource_shift,1002,workspace_shuffle,394.4259375,0.2777432105330224,0.058853694277764,9.272095624394277,0,5.333333333333333,2,5,0.6,,,0.3184624850510618,0.6955577559973639,0.9716402702201613,0.7594434684823257,False
heldout,gain_resource_shift,1003,workspace_shuffle,363.3478541666667,0.28695756933118666,0.06086830589290848,10.714209277246482,0,3.0,2,5,0.6,,,0.331148234860517,0.6683455986522024,0.9711795941787136,0.7360266844028891,False
heldout,gain_resource_shift,1004,workspace_shuffle,585.0025520833334,0.2858629471273502,0.06468806359441732,8.654746565401988,0,1.0,3,5,0.4,,,0.3104273043672806,0.689267212755145,0.969547363184156,0.7003664024796414,False
heldout,gain_resource_shift,1005,workspace_shuffle,509.4813958333333,0.28880713103217415,0.0606269359079872,10.58947495467728,0,1.5,3,5,0.4,,,0.3264720460341596,0.6679250251582318,0.9743821739264892,0.685497821617818,False
heldout,gain_resource_shift,1006,workspace_shuffle,385.02120833333333,0.27709918792138133,0.057718677629338605,9.48617786211068,0,5.75,1,5,0.8,,,0.3202114250051096,0.680459598730566,0.969869463508156,0.7555725576373277,False
heldout,gain_resource_shift,1007,workspace_shuffle,471.14503125,0.2823596891488633,0.06094702951723125,9.43232144873924,0,3.3333333333333335,2,5,0.6,,,0.31891058834524877,0.6855422173998905,0.9767855084363516,0.688253813781771,False
heldout,gain_resource_shift,1008,workspace_shuffle,376.1683229166667,0.25531519239403516,0.046968468737961726,9.016130844397646,0,3.5,1,5,0.8,,,0.3234199798363485,0.7032453220045182,0.9739222687839056,0.7363078069883044,False
heldout,gain_resource_shift,1009,workspace_shuffle,411.7124583333333,0.28820575022897066,0.06173488688376481,10.579917935461053,0,1.5,3,5,0.4,,,0.32530630039364644,0.6644786005313372,0.9697571139649998,0.7173019277018065,False
heldout,gain_resource_shift,1010,workspace_shuffle,406.43667708333334,0.28230968077745694,0.05453195951212072,12.041257486483973,0,3.3333333333333335,2,5,0.6,,,0.33430075679211785,0.6350117535862337,0.9727949065675312,0.7424119068933747,False
heldout,gain_resource_shift,1011,workspace_shuffle,422.71603125,0.2834542456523347,0.05833322624736081,10.65580537309852,0,1.5,3,5,0.4,,,0.3277864836266521,0.6680625113363714,0.9732110099744938,0.7091667473415851,False
heldout,gain_resource_shift,1012,workspace_shuffle,330.40821875,0.2746469779216222,0.05557066790361579,9.837964276993711,0,2.6666666666666665,2,5,0.6,,,0.321403938901878,0.6773987535087128,0.9721065543224617,0.7439130944749618,False
heldout,gain_resource_shift,1013,workspace_shuffle,337.77571875,0.26687702864774926,0.05403230236269415,8.921192370178597,0,3.25,1,5,0.8,,,0.31849997456745355,0.6992876399127695,0.9729501206792417,0.7482875945212476,False
heldout,gain_resource_shift,1014,workspace_shuffle,324.1982395833333,0.28301899145624926,0.05569051348837233,11.487121021454575,0,1.5,3,5,0.4,,,0.333619767058965,0.6534866009241365,0.972796449186086,0.7222881096740486,False
heldout,gain_resource_shift,1015,workspace_shuffle,308.72353125,0.2777377568899181,0.058506299252575715,9.512473279393854,0,1.6666666666666667,2,5,0.6,,,0.32103714511526693,0.6833515999938714,0.9729863282122571,0.7544570400886476,False
heldout,gain_resource_shift,1016,workspace_shuffle,325.9685104166667,0.2888842191267302,0.06469467474066341,9.437939039116095,0,1.5,3,5,0.4,,,0.31811561543448175,0.6831994558802609,0.9735865182935478,0.7265613490485676,False
heldout,gain_resource_shift,1017,workspace_shuffle,322.40753125,0.28289907949502113,0.05550390025518387,11.245397570243227,0,3.6666666666666665,2,5,0.6,,,0.3280094523901516,0.6566999382192805,0.9745756064157876,0.7203510845153224,False
heldout,gain_resource_shift,1018,workspace_shuffle,333.006125,0.26965591471691114,0.05175015228415697,10.333786492434504,0,4.0,2,5,0.6,,,0.33018125704063633,0.6775396722592557,0.9694427288962765,0.7614697043209873,False
heldout,gain_resource_shift,1019,workspace_shuffle,318.25919791666666,0.281439773126783,0.05933253783764714,9.88181798167519,0,4.0,1,5,0.8,,,0.3234792526994276,0.6760744090678353,0.9718297630887195,0.7715103916171574,False
heldout,gain_resource_shift,1020,workspace_shuffle,310.14065625,0.27138142665498394,0.052845799303305185,9.985779061102791,0,5.75,1,5,0.8,,,0.3242421083202988,0.6826497636924467,0.9712028985532705,0.7209392639474685,False
heldout,gain_resource_shift,1021,workspace_shuffle,318.9648020833333,0.26672052699050675,0.05046868361212145,10.346319131319424,0,3.25,1,5,0.8,,,0.3276061140150313,0.6786137788186607,0.9675310153212487,0.7158218088367523,False
heldout,gain_resource_shift,1022,workspace_shuffle,323.87244791666666,0.29501108109361884,0.06553902316915348,10.437558788645324,0,1.5,3,5,0.4,,,0.3222036917123181,0.663666430128568,0.9671737614585846,0.6868159547461481,False
heldout,gain_resource_shift,1023,workspace_shuffle,440.7310729166667,0.27995582650631573,0.060937931916678144,8.38743258845853,0,1.0,3,5,0.4,,,0.3085392886733202,0.6923932932135018,0.970422612253193,0.7135820701863231,False
heldout,gain_resource_shift,1024,workspace_shuffle,328.41584375,0.29224243889901064,0.06758245863856585,8.976272270759786,0,1.5,3,5,0.4,,,0.31081513228228486,0.682200899552668,0.9678323269447775,0.7160940935051404,False
heldout,gain_resource_shift,1025,workspace_shuffle,454.1569583333333,0.2878057780608603,0.06749638936924733,7.824456973430287,0,3.6666666666666665,2,5,0.6,,,0.2999442594490135,0.6894845618725254,0.9708214073519105,0.7411240101917812,False
heldout,gain_resource_shift,1026,workspace_shuffle,330.5420416666667,0.28591746233886944,0.05817981626875729,11.124855882904493,0,1.5,3,5,0.4,,,0.33168689883658675,0.6640389994566281,0.9673967082912225,0.7398798862296616,False
heldout,gain_resource_shift,1027,workspace_shuffle,423.73439583333334,0.28919314252833733,0.06591202701601623,9.017846276471708,0,1.5,3,5,0.4,,,0.3141537549027312,0.6838481050196886,0.9754984415152076,0.710062004970363,False
heldout,gain_resource_shift,1028,workspace_shuffle,483.4721666666667,0.2930936293413764,0.06766653225465262,8.95503597016225,0,1.5,3,5,0.4,,,0.3120100788482302,0.6830502224255459,0.971350728547792,0.7289506784581411,False
heldout,gain_resource_shift,1029,workspace_shuffle,409.8763125,0.25886318462925134,0.04811165120593681,9.701321683998287,0,4.5,1,5,0.8,,,0.3252984162933255,0.6925206969564388,0.9665738214639239,0.7415425890898543,False
heldout,gain_resource_shift,1030,workspace_shuffle,458.5780416666667,0.2873472734137577,0.06619712245818135,8.211734300893594,0,1.0,3,5,0.4,,,0.3069246218943039,0.6905865232668535,0.9762586908895731,0.7145472088648906,False
heldout,switching_memory,1001,workspace_shuffle,386.8444166666667,0.061527286285699916,0.003782497181260757,13.651243630473582,0,1.0,0,5,1.0,0.012835690541134936,9.916749933282417e-05,0.5264195258095843,0.9785944965623288,0.959562243086661,0.9868626997788134,True
heldout,switching_memory,1002,workspace_shuffle,422.63453125,0.062488982208922315,0.003901903258429445,13.892719024745034,0,1.2,0,5,1.0,0.014344498082531108,9.998533276538538e-05,0.5277329233570197,0.9774513347515282,0.9573130068455308,0.9850851099454399,True
heldout,switching_memory,1003,workspace_shuffle,455.5247395833333,0.07200037076369681,0.005180795078926698,14.695844981010845,0,0.6,0,5,1.0,0.01359618792058102,0.003891053985789569,0.502789724138607,0.9776019556411191,0.9799807477149024,0.9878612131970547,True
heldout,switching_memory,1004,workspace_shuffle,329.6959375,0.05848547705358132,0.003417329923252443,14.372746631759478,0,0.8,0,5,1.0,0.012690804252391354,0.00010654698980097353,0.5287877010595011,0.9808935798503683,0.9622321861121174,0.9897549209116897,True
heldout,switching_memory,1005,workspace_shuffle,424.7320520833333,0.05847033647627154,0.0034158368767546097,13.488173436369815,0,1.0,0,5,1.0,0.01342022307599546,9.915302069271725e-05,0.5298090457998728,0.9807617758128367,0.9670326803386257,0.9892580769370158,True
heldout,switching_memory,1006,workspace_shuffle,391.69709375,0.05839861987385603,0.0034072911230564203,12.548831958313661,0,1.0,0,5,1.0,0.01180783422088367,9.551347328981277e-05,0.527174244218453,0.9809738153083655,0.9617069932149089,0.9836398399824617,True
heldout,switching_memory,1007,workspace_shuffle,354.8290625,0.05888822500128152,0.003464787098245979,13.920680271822226,0,1.0,0,5,1.0,0.013597584496816431,0.00010369256422335988,0.5300381608673035,0.9805279652718076,0.9729965515183702,0.9915672253581621,True
heldout,switching_memory,1008,workspace_shuffle,304.42390625,0.05919779853365025,0.0035013901477583035,12.186520097914093,0,0.8,0,5,1.0,0.012093981907489195,8.834116512713981e-05,0.5260263871493623,0.9802886072593779,0.960554628300844,0.9856469845301581,True
heldout,switching_memory,1009,workspace_shuffle,341.9667395833333,0.05627221750957204,0.003163718659573232,12.618627257475898,0,0.8,0,5,1.0,0.01257930977069266,9.098348466255855e-05,0.5299639705328006,0.9821379524617628,0.960184125321805,0.9867628001311451,True
heldout,switching_memory,1010,workspace_shuffle,358.54352083333333,0.0594447700395647,0.003530796539927295,12.92488335736428,0,0.8,0,5,1.0,0.012269265595360138,0.00043835003135244663,0.5208429581861916,0.9816705451322247,0.9651380225880674,0.9873332907040232,True
heldout,switching_memory,1011,workspace_shuffle,354.5824270833333,0.059271407526349545,0.003509917312356671,16.13248619228597,0,0.6,0,5,1.0,0.012856933266422232,0.00011618258859621951,0.5298087875610209,0.9793647765225291,0.9661832946240919,0.9909870570522312,True
heldout,switching_memory,1012,workspace_shuffle,357.6910833333333,0.061689338539961135,0.003802418830298074,15.05855832856117,0,1.0,0,5,1.0,0.015247023893153959,0.00011822673095988164,0.5274391944413755,0.9783713214256733,0.9633200291772711,0.989354782413096,False
heldout,switching_memory,1013,workspace_shuffle,309.63113541666667,0.06394408852908202,0.004085711801650352,14.242177178668422,0,0.8,0,5,1.0,0.013410752629806157,0.00010709101774871234,0.5222895910112124,0.9774793623799068,0.9598671974906962,0.9859010694938737,True
heldout,switching_memory,1014,workspace_shuffle,373.5229583333333,0.0551954916459559,0.0030436633187433822,12.16759548805409,0,0.8,0,5,1.0,0.011749156858563346,9.324815028968959e-05,0.5303865600483374,0.9827658939095356,0.9602285587468634,0.9848015391183742,True
heldout,switching_memory,1015,workspace_shuffle,388.1491875,0.05839435311452113,0.0034070006824417024,11.843985251358822,0,1.0,0,5,1.0,0.01216340370167258,8.721761586504877e-05,0.5282628702411529,0.9805269841869326,0.9686129263316626,0.9860360021365762,True
heldout,switching_memory,1016,workspace_shuffle,441.2973645833333,0.06108397299378102,0.0037282305093484136,12.989644572306347,0,1.2,0,5,1.0,0.013831247028081157,9.455074388491327e-05,0.5260305322616813,0.9790590026891666,0.9663414057631338,0.9874286053376132,True
heldout,switching_memory,1017,workspace_shuffle,410.6324583333333,0.06385820244321659,0.004074846103515306,13.117637399862252,0,1.4,0,5,1.0,0.01404855015526849,9.348229784276739e-05,0.523500667999273,0.9771692320556092,0.9607064987667654,0.9883525774234048,True
